ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,orderid,orderlineid,productid,addressid,clientid,timeid,month,DATE_ID,year
10356,26,100.0,4,3937.7,12/9/2004 0:00,Shipped,4,12,2004,Motorcycles,81,S50_4713,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Medium,469,136.0,2432,2452,2,469,12,9,2004 0:00
10365,44,100.0,2,4984.32,1/7/2005 0:00,Shipped,1,1,2005,Motorcycles,81,S50_4713,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Medium,470,198.0,2432,2453,109,470,1,7,2005 0:00
10375,49,100.0,8,5406.66,2/3/2005 0:00,Shipped,1,2,2005,Motorcycles,81,S50_4713,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,22,234.0,2432,2454,14,22,2,3,2005 0:00
10390,22,100.0,13,3491.18,3/4/2005 0:00,Shipped,1,3,2005,Motorcycles,81,S50_4713,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,472,2455.0,2432,2455,44,472,3,4,2005 0:00
10403,31,68.34,3,2118.54,4/8/2005 0:00,Shipped,2,4,2005,Motorcycles,81,S50_4713,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small,24,2456.0,2432,2456,24,24,4,8,2005 0:00
10105,41,70.67,5,2897.47,2/11/2003 0:00,Shipped,1,2,2003,Ships,66,S700_1138,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small,106,2457.0,2457,2457,106,106,2,11,2003 0:00
10119,25,76.67,14,1916.75,4/28/2003 0:00,Shipped,2,4,2003,Ships,66,S700_1138,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small,107,2458.0,2457,2458,20,107,4,28,2003 0:00
10129,31,60.0,5,1860.0,6/12/2003 0:00,Shipped,2,6,2003,Ships,66,S700_1138,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small,108,2459.0,2457,2459,108,108,6,12,2003 0:00
10142,41,64.0,2,2624.0,8/8/2003 0:00,Shipped,3,8,2003,Ships,66,S700_1138,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,189,2460.0,2457,2460,44,189,8,8,2003 0:00
10153,43,64.67,1,2780.81,9/28/2003 0:00,Shipped,3,9,2003,Ships,66,S700_1138,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,190,2461.0,2457,2461,25,190,9,28,2003 0:00
10167,43,75.34,12,3239.62,10/23/2003 0:00,Cancelled,4,10,2003,Ships,66,S700_1138,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,111,2462.0,2457,2462,42,111,10,23,2003 0:00
10177,24,76.0,3,1824.0,11/7/2003 0:00,Shipped,4,11,2003,Ships,66,S700_1138,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Small,994,2463.0,2457,2463,197,994,11,7,2003 0:00
10185,21,54.0,3,1134.0,11/14/2003 0:00,Shipped,4,11,2003,Ships,66,S700_1138,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Small,193,2464.0,2457,2464,109,113,11,14,2003 0:00
10197,23,64.67,9,1487.41,11/26/2003 0:00,Shipped,4,11,2003,Ships,66,S700_1138,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Small,114,2465.0,2457,2465,114,114,11,26,2003 0:00
10208,38,74.67,3,2837.46,1/2/2004 0:00,Shipped,1,1,2004,Ships,66,S700_1138,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Small,195,2466.0,2457,2466,34,195,1,2,2004 0:00
10222,31,62.67,15,1942.77,2/19/2004 0:00,Shipped,1,2,2004,Ships,66,S700_1138,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,Small,116,2467.0,2457,2467,116,116,2,19,2004 0:00
10233,36,70.67,3,2544.12,3/29/2004 0:00,Shipped,1,3,2004,Ships,66,S700_1138,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,Brown,William,Small,1830,2468.0,2457,2468,12,1830,3,29,2004 0:00
10248,36,71.34,6,2568.24,5/7/2004 0:00,Cancelled,2,5,2004,Ships,66,S700_1138,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Small,117,2469.0,2457,2469,0,117,5,7,2004 0:00
10261,34,62.0,4,2108.0,6/17/2004 0:00,Shipped,2,6,2004,Ships,66,S700_1138,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,Small,118,2470.0,2457,2470,52,118,6,17,2004 0:00
10273,21,65.34,7,1372.14,7/21/2004 0:00,Shipped,3,7,2004,Ships,66,S700_1138,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small,119,2471.0,2457,2471,119,119,7,21,2004 0:00
10283,45,78.67,9,3540.15,8/20/2004 0:00,Shipped,3,8,2004,Ships,66,S700_1138,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,Medium,120,2472.0,2457,2472,120,120,8,20,2004 0:00
10295,26,75.34,4,1958.84,9/10/2004 0:00,Shipped,3,9,2004,Ships,66,S700_1138,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Small,121,2473.0,2457,2473,121,121,9,10,2004 0:00
10306,50,54.0,3,2700.0,10/14/2004 0:00,Shipped,4,10,2004,Ships,66,S700_1138,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,202,2474.0,2457,2474,202,122,10,14,2004 0:00
10315,41,62.0,2,2542.0,10/29/2004 0:00,Shipped,4,10,2004,Ships,66,S700_1138,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small,1307,2475.0,2457,2475,14,1307,10,29,2004 0:00
10326,39,60.0,1,2340.0,11/9/2004 0:00,Shipped,4,11,2004,Ships,66,S700_1138,"Volvo Model Replicas, Co",0921-12 3555,Berguvsv„gen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Small,1083,2476.0,2457,2476,27,1083,11,9,2004 0:00
10339,22,100.0,5,2816.44,11/23/2004 0:00,Shipped,4,11,2004,Ships,66,S700_1138,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small,74,724.0,2457,2477,39,74,11,23,2004 0:00
10350,46,76.67,11,3526.82,12/2/2004 0:00,Shipped,4,12,2004,Ships,66,S700_1138,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,126,2478.0,2457,2478,25,126,12,2,2004 0:00
10373,44,100.0,14,4627.92,1/31/2005 0:00,Shipped,1,1,2005,Ships,66,S700_1138,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,128,174.0,2457,2479,128,128,1,31,2005 0:00
10385,25,77.34,1,1933.5,2/28/2005 0:00,Shipped,1,2,2005,Ships,66,S700_1138,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,1966,2480.0,2457,2480,44,1966,2,28,2005 0:00
10396,39,66.67,1,2600.13,3/23/2005 0:00,Shipped,1,3,2005,Ships,66,S700_1138,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,340,2481.0,2457,2481,44,340,3,23,2005 0:00
10414,37,71.34,6,2639.58,5/6/2005 0:00,On Hold,2,5,2005,Ships,66,S700_1138,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Small,132,2482.0,2457,2482,121,132,5,6,2005 0:00
10106,31,100.0,7,3312.97,2/17/2003 0:00,Shipped,1,2,2003,Planes,91,S700_1691,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,552,478.0,2483,2483,481,552,2,17,2003 0:00
10120,47,82.21,13,3863.87,4/29/2003 0:00,Shipped,2,4,2003,Planes,91,S700_1691,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,55,2484.0,2483,10,10,55,4,29,2003 0:00
10133,24,77.64,8,1863.36,6/27/2003 0:00,Shipped,2,6,2003,Planes,91,S700_1691,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,783,2485.0,2483,2485,25,783,6,27,2003 0:00
10143,36,100.0,2,3945.96,8/10/2003 0:00,Shipped,3,8,2003,Planes,91,S700_1691,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Medium,109,211.0,2483,2486,109,109,8,10,2003 0:00
10156,48,100.0,2,4954.08,10/8/2003 0:00,Shipped,4,10,2003,Planes,91,S700_1691,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,2356,377.0,2483,2487,25,2356,10,8,2003 0:00
10168,28,98.65,14,2762.2,10/28/2003 0:00,Shipped,4,10,2003,Planes,91,S700_1691,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Small,5,2488.0,2483,2488,5,5,10,28,2003 0:00
10199,48,83.12,2,3989.76,12/1/2003 0:00,Shipped,4,12,2003,Planes,91,S700_1691,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,,Thompson,Steve,Medium,2358,2489.0,2483,2489,36,8,12,1,2003 0:00
10210,21,78.55,12,1649.55,1/12/2004 0:00,Shipped,1,1,2004,Planes,91,S700_1691,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small,63,2490.0,2483,2490,63,63,1,12,2004 0:00
10223,25,100.0,14,2534.75,2/20/2004 0:00,Shipped,1,2,2004,Planes,91,S700_1691,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,10,2491.0,2483,10,10,10,2,20,2004 0:00
10235,25,100.0,8,2580.25,4/2/2004 0:00,Shipped,2,4,2004,Planes,91,S700_1691,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,Small,788,2157.0,2483,2492,120,788,4,2,2004 0:00
10250,31,91.34,9,2831.54,5/11/2004 0:00,Shipped,2,5,2004,Planes,91,S700_1691,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Small,563,2493.0,2483,2493,131,563,5,11,2004 0:00
10262,40,84.03,4,3361.2,6/24/2004 0:00,Cancelled,2,6,2004,Planes,91,S700_1691,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,564,2494.0,2483,2494,25,564,6,24,2004 0:00
10275,32,89.51,14,2864.32,7/23/2004 0:00,Shipped,3,7,2004,Planes,91,S700_1691,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small,14,2495.0,2483,2495,14,14,7,23,2004 0:00
10284,24,83.12,6,1994.88,8/21/2004 0:00,Shipped,3,8,2004,Planes,91,S700_1691,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small,566,2496.0,2483,2496,464,566,8,21,2004 0:00
10296,42,100.0,2,4296.6,9/15/2004 0:00,Shipped,3,9,2004,Planes,91,S700_1691,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Medium,567,197.0,2483,2497,567,567,9,15,2004 0:00
10308,21,100.0,12,2224.95,10/15/2004 0:00,Shipped,4,10,2004,Planes,91,S700_1691,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,Small,71,176.0,2483,2498,71,17,10,15,2004 0:00
10316,34,82.21,4,2795.14,11/1/2004 0:00,Shipped,4,11,2004,Planes,91,S700_1691,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small,123,2499.0,2483,2499,123,123,11,1,2004 0:00
10328,27,100.0,8,2762.1,11/12/2004 0:00,Shipped,4,11,2004,Planes,91,S700_1691,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,1233,95.0,2483,2500,481,1233,11,12,2004 0:00
10340,30,88.6,5,2658.0,11/24/2004 0:00,Shipped,4,11,2004,Planes,91,S700_1691,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Small,1584,2501.0,2483,2501,114,20,11,24,2004 0:00
10353,39,100.0,9,5043.87,12/4/2004 0:00,Shipped,4,12,2004,Planes,91,S700_1691,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,,Lewis,Dan,Medium,798,91.0,2483,2502,554,798,12,4,2004 0:00
10361,20,60.54,4,1210.8,12/17/2004 0:00,Shipped,4,12,2004,Planes,91,S700_1691,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,21,2503.0,2483,21,21,21,12,17,2004 0:00
10375,37,81.87,6,3029.19,2/3/2005 0:00,Shipped,1,2,2005,Planes,91,S700_1691,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,22,2504.0,2483,2504,14,22,2,3,2005 0:00
10388,46,100.0,2,10066.6,3/3/2005 0:00,Shipped,1,3,2005,Planes,91,S700_1691,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,Large,23,81.0,2483,2505,23,23,3,3,2005 0:00
10398,47,87.69,6,4121.43,3/30/2005 0:00,Shipped,1,3,2005,Planes,91,S700_1691,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium,575,2506.0,2483,2506,1,575,3,30,2005 0:00
10401,11,100.0,8,1135.31,4/3/2005 0:00,On Hold,2,4,2005,Planes,91,S700_1691,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,Brown,William,Small,802,2507.0,2483,2507,12,802,4,3,2005 0:00
10416,23,91.34,9,2100.82,5/10/2005 0:00,Shipped,2,5,2005,Planes,91,S700_1691,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small,577,2508.0,2483,2508,174,577,5,10,2005 0:00
10105,29,70.15,12,2034.35,2/11/2003 0:00,Shipped,1,2,2003,Ships,86,S700_1938,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small,106,2509.0,2509,2509,106,106,2,11,2003 0:00
10117,38,79.68,6,3027.84,4/16/2003 0:00,Shipped,2,4,2003,Ships,86,S700_1938,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,187,2510.0,2509,2510,30,187,4,16,2003 0:00
10128,32,97.0,3,3104.0,6/6/2003 0:00,Shipped,2,6,2003,Ships,86,S700_1938,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,990,2511.0,2509,2511,25,990,6,6,2003 0:00
10142,43,84.01,9,3612.43,8/8/2003 0:00,Shipped,3,8,2003,Ships,86,S700_1938,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,189,2512.0,2509,2512,44,189,8,8,2003 0:00
10153,31,87.48,8,2711.88,9/28/2003 0:00,Shipped,3,9,2003,Ships,86,S700_1938,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,190,2513.0,2509,2513,25,190,9,28,2003 0:00
10166,29,100.0,3,3013.97,10/21/2003 0:00,Shipped,4,10,2003,Ships,86,S700_1938,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,Medium,993,233.0,2509,2514,23,138,10,21,2003 0:00
10177,31,88.34,10,2738.54,11/7/2003 0:00,Shipped,4,11,2003,Ships,86,S700_1938,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Small,994,2515.0,2509,2515,197,994,11,7,2003 0:00
10185,30,94.4,10,2832.0,11/14/2003 0:00,Shipped,4,11,2003,Ships,86,S700_1938,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Small,193,2516.0,2509,2516,109,113,11,14,2003 0:00
10196,50,94.4,2,4720.0,11/26/2003 0:00,Shipped,4,11,2003,Ships,86,S700_1938,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,Murphy,Leslie,Medium,194,2517.0,2509,2517,38,114,11,26,2003 0:00
10208,40,80.55,10,3222.0,1/2/2004 0:00,Shipped,1,1,2004,Ships,86,S700_1938,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,195,2440.0,2509,2518,34,195,1,2,2004 0:00
10221,23,97.0,4,2231.0,2/18/2004 0:00,Shipped,1,2,2004,Ships,86,S700_1938,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small,998,2519.0,2509,2519,119,998,2,18,2004 0:00
10232,26,88.34,7,2296.84,3/20/2004 0:00,Shipped,1,3,2004,Ships,86,S700_1938,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small,999,2520.0,2509,2520,123,999,3,20,2004 0:00
10248,40,100.0,13,4157.2,5/7/2004 0:00,Cancelled,2,5,2004,Ships,86,S700_1938,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Medium,117,535.0,2509,2521,0,117,5,7,2004 0:00
10273,21,100.0,14,2146.2,7/21/2004 0:00,Shipped,3,7,2004,Ships,86,S700_1938,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small,119,585.0,2509,2522,119,119,7,21,2004 0:00
10282,43,86.61,2,3724.23,8/20/2004 0:00,Shipped,3,8,2004,Ships,86,S700_1938,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,200,2523.0,2509,2523,44,120,8,20,2004 0:00
10293,29,71.89,5,2084.81,9/9/2004 0:00,Shipped,3,9,2004,Ships,86,S700_1938,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Small,201,2524.0,2509,2524,41,201,9,9,2004 0:00
10306,38,91.81,10,3488.78,10/14/2004 0:00,Shipped,4,10,2004,Ships,86,S700_1938,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,202,2525.0,2509,2525,202,122,10,14,2004 0:00
10314,23,76.22,2,1753.06,10/22/2004 0:00,Shipped,4,10,2004,Ships,86,S700_1938,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small,203,2526.0,2509,2526,203,151,10,22,2004 0:00
10327,20,100.0,7,3469.2,11/10/2004 0:00,Resolved,4,11,2004,Ships,86,S700_1938,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium,570,395.0,2509,2527,106,570,11,10,2004 0:00
10337,36,70.3,9,2530.8,11/21/2004 0:00,Shipped,4,11,2004,Ships,86,S700_1938,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,Small,125,2528.0,2509,2528,31,125,11,21,2004 0:00
10350,28,100.0,4,2924.32,12/2/2004 0:00,Shipped,4,12,2004,Ships,86,S700_1938,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,126,1149.0,2509,2529,25,126,12,2,2004 0:00
10372,44,100.0,2,4496.8,1/26/2005 0:00,Shipped,1,1,2005,Ships,86,S700_1938,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium,288,198.0,2509,2530,39,288,1,26,2005 0:00
10384,49,100.0,1,6397.44,2/23/2005 0:00,Shipped,1,2,2005,Ships,86,S700_1938,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Medium,129,327.0,2509,2531,4,129,2,23,2005 0:00
10397,32,80.55,5,2577.6,3/28/2005 0:00,Shipped,1,3,2005,Ships,86,S700_1938,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Small,2532,2532.0,2509,2532,112,2532,3,28,2005 0:00
10414,34,100.0,13,3533.62,5/6/2005 0:00,On Hold,2,5,2005,Ships,86,S700_1938,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Medium,132,2533.0,2509,2533,121,132,5,6,2005 0:00
10106,30,100.0,16,3177.3,2/17/2003 0:00,Shipped,1,2,2003,Ships,90,S700_2047,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,552,2534.0,2534,2534,481,552,2,17,2003 0:00
10119,29,94.14,7,2730.06,4/28/2003 0:00,Shipped,2,4,2003,Ships,90,S700_2047,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small,107,2535.0,2534,2535,20,107,4,28,2003 0:00
10131,22,85.99,8,1891.78,6/16/2003 0:00,Shipped,2,6,2003,Ships,90,S700_2047,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,,Lewis,Dan,Small,554,2536.0,2534,2536,554,554,6,16,2003 0:00
10143,26,100.0,11,2612.48,8/10/2003 0:00,Shipped,3,8,2003,Ships,90,S700_2047,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Small,109,26.0,2534,2537,109,109,8,10,2003 0:00
10155,32,91.43,9,2925.76,10/6/2003 0:00,Shipped,4,10,2003,Ships,90,S700_2047,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Small,110,2538.0,2534,2538,16,110,10,6,2003 0:00
10167,29,100.0,5,2940.02,10/23/2003 0:00,Cancelled,4,10,2003,Ships,90,S700_2047,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small,111,640.0,2534,2539,42,111,10,23,2003 0:00
10178,34,96.86,8,3293.24,11/8/2003 0:00,Shipped,4,11,2003,Ships,90,S700_2047,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium,112,2540.0,2534,2540,112,112,11,8,2003 0:00
10186,24,99.57,5,2389.68,11/14/2003 0:00,Shipped,4,11,2003,Ships,90,S700_2047,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,Hardy,Thomas,Small,113,2541.0,2534,2541,113,113,11,14,2003 0:00
10197,24,90.52,2,2172.48,11/26/2003 0:00,Shipped,4,11,2003,Ships,90,S700_2047,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Small,114,2542.0,2534,2542,114,114,11,26,2003 0:00
10209,33,88.71,4,2927.43,1/9/2004 0:00,Shipped,1,1,2004,Ships,90,S700_2047,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,,Chandler,Michael,Small,115,2543.0,2534,2543,115,115,1,9,2004 0:00
10222,26,100.0,8,2659.54,2/19/2004 0:00,Shipped,1,2,2004,Ships,90,S700_2047,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,Small,116,2544.0,2534,2544,116,116,2,19,2004 0:00
10249,40,95.95,4,3838.0,5/8/2004 0:00,Shipped,2,5,2004,Ships,90,S700_2047,Cambridge Collectables Co.,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,,Tseng,Kyung,Medium,1226,2545.0,2534,2545,37,1226,5,8,2004 0:00
10262,44,94.14,13,4142.16,6/24/2004 0:00,Cancelled,2,6,2004,Ships,90,S700_2047,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,564,2546.0,2534,2546,25,564,6,24,2004 0:00
